# Geant4 3D energy deposition grid (sparse, non-zero cells only)
# NEvents: 100000
# xy_bin_mm: 0.01  z_bin_um: 0.2
x_mm,y_mm,depth_um,edep_eV
-0.0050,0.0450,11.100,1.3044e+04
-0.0450,-0.0250,22.100,1.0941e+03
-0.0050,0.0450,10.900,2.2493e+04
-0.0450,-0.0250,21.900,3.8385e+03
-0.0050,0.0450,10.700,2.6500e+04
-0.0450,-0.0250,21.700,5.1558e+03
-0.0050,0.0450,10.500,9.5251e+03
-0.0450,-0.0250,21.500,2.0083e+03
-0.0050,0.0450,10.300,1.3127e+04
-0.0450,-0.0250,21.300,1.5748e+03
-0.0050,0.0450,10.100,9.0144e+03
-0.0450,-0.0250,21.100,1.2131e+03
-0.0050,0.0450,9.900,5.2101e+03
-0.0450,-0.0250,20.900,4.4674e+02
-0.0050,0.0450,9.700,5.8021e+03
-0.0450,-0.0250,20.700,7.2905e+03
-0.0050,0.0450,9.500,7.7772e+03
-0.0450,-0.0250,20.500,4.0496e+03
-0.0050,0.0450,9.300,2.4145e+04
-0.0050,0.0450,9.100,1.3371e+04
-0.0050,0.0450,8.900,9.3786e+03
-0.0050,0.0450,8.700,8.7070e+03
-0.0050,0.0450,8.500,1.6979e+04
-0.0050,0.0450,8.300,6.4321e+03
-0.0050,0.0450,8.100,3.7821e+03
-0.0050,0.0450,7.900,1.1925e+04
-0.0050,0.0450,7.700,2.1445e+04
-0.0050,0.0450,7.500,1.4703e+04
-0.0050,0.0250,41.300,1.0716e+05
0.0050,-0.0350,1.700,9.4610e+04
-0.0250,-0.0050,49.500,1.1006e+04
0.0050,-0.0350,1.500,7.7816e+04
-0.0250,-0.0050,49.300,7.2595e+03
0.0050,-0.0350,1.300,3.3281e+04
-0.0250,-0.0050,49.100,6.1803e+03
0.0050,-0.0350,1.100,5.4697e+04
-0.0250,-0.0050,48.900,1.6376e+03
-0.0250,-0.0050,47.700,9.2374e+03
-0.0250,0.0250,33.700,7.1118e+04
-0.0250,0.0250,34.500,4.7494e+04
-0.0350,0.0250,2.100,9.4129e+03
-0.0350,0.0250,2.300,1.4559e+04
-0.0350,0.0250,2.500,1.3466e+04
-0.0350,0.0250,2.700,1.3272e+04
-0.0350,0.0250,2.900,2.9183e+04
-0.0350,0.0250,3.100,2.1422e+04
0.0350,0.0550,65.300,2.3568e+03
-0.0350,0.0250,3.300,1.5159e+04
0.0350,0.0550,65.500,5.2240e+03
-0.0350,0.0250,3.500,2.1137e+04
-0.0350,0.0250,3.700,9.6411e+03
-0.0350,0.0250,3.900,1.7121e+04
-0.0350,0.0250,4.100,7.3485e+03
-0.0350,0.0250,4.300,2.0890e+04
-0.0350,0.0250,4.700,2.8318e+04
-0.0350,0.0250,4.500,1.8542e+04
-0.0350,0.0150,20.700,8.5538e+04
-0.0350,0.0150,20.500,1.0220e+05
0.0150,-0.0350,25.900,8.9438e+04
0.0150,-0.0350,26.100,7.1551e+04
0.0150,-0.0350,26.300,8.7575e+04
0.0150,-0.0350,26.500,8.2040e+04
0.0150,-0.0350,26.700,4.9022e+04
0.0150,-0.0350,26.900,4.8657e+04
-0.0350,0.0150,19.900,8.7082e+04
-0.0450,0.0050,15.300,2.9209e+04
-0.0450,0.0050,15.500,2.0274e+04
-0.0450,0.0050,15.700,1.2452e+04
-0.0450,0.0050,15.900,1.5100e+04
-0.0450,0.0050,16.100,1.8980e+04
-0.0450,0.0050,16.300,1.7815e+04
-0.0450,0.0050,16.500,1.3470e+04
-0.0450,0.0050,16.700,2.2996e+04
-0.0450,0.0050,16.900,1.6793e+04
-0.0450,0.0050,17.100,3.1159e+04
-0.0450,0.0050,17.300,2.6631e+04
-0.0450,0.0050,17.900,1.1078e+04
-0.0350,-0.0150,8.700,1.0913e+05
-0.0350,-0.0150,8.500,1.3317e+05
-0.0350,-0.0150,8.300,1.3001e+05
-0.0350,-0.0150,8.100,1.0903e+05
-0.0350,-0.0150,7.900,1.0337e+05
-0.0350,-0.0150,7.700,1.1487e+05
0.0050,0.0150,56.100,3.5660e+02
0.0350,-0.0150,8.300,1.3366e+05
0.0050,0.0150,55.900,1.3943e+03
0.0350,-0.0150,8.100,1.7248e+05
0.0250,-0.0350,12.100,6.4435e+04
0.0250,-0.0350,11.900,2.9292e+04
0.0250,-0.0350,11.700,4.8069e+04
0.0250,-0.0350,11.500,2.8912e+04
0.0250,-0.0350,11.300,4.4220e+04
0.0250,-0.0350,11.100,5.1200e+04
0.0250,-0.0350,10.900,5.6180e+04
0.0250,-0.0350,10.700,3.7206e+04
0.0250,-0.0350,10.500,5.0706e+04
-0.0050,-0.0050,58.100,7.0572e+03
0.0250,-0.0350,10.300,4.2715e+04
-0.0050,-0.0050,57.900,5.4525e+03
0.0250,-0.0350,10.100,3.7910e+04
-0.0050,-0.0050,57.700,2.5702e+03
0.0250,-0.0350,9.900,4.9204e+04
-0.0050,-0.0050,57.500,5.7386e+02
0.0250,-0.0350,9.700,3.6788e+04
-0.0050,-0.0050,57.300,4.0969e+02
0.0250,-0.0350,9.500,3.7811e+04
-0.0050,-0.0050,57.100,2.6846e+03
0.0250,-0.0350,9.300,3.8163e+04
-0.0050,-0.0050,56.900,2.1078e+03
0.0250,-0.0350,9.100,3.2548e+04
-0.0250,0.0150,0.100,1.2682e+05
0.0350,0.0150,7.900,1.1752e+05
0.0350,0.0150,8.100,7.4570e+04
0.0350,0.0150,8.300,8.7031e+04
0.0350,0.0150,8.500,6.0748e+04
0.0350,0.0150,8.700,1.0380e+05
0.0350,0.0150,8.900,1.0550e+05
0.0350,0.0150,9.100,9.9059e+04
0.0350,0.0150,9.300,9.8028e+04
0.0350,0.0150,9.500,8.9991e+04
0.0350,0.0150,9.700,1.2513e+05
0.0350,0.0150,9.900,7.8037e+04
0.0350,0.0150,10.100,9.4384e+04
0.0350,0.0150,10.300,1.1363e+05
0.0350,0.0150,10.500,1.1082e+05
0.0350,0.0150,10.700,1.2831e+05
0.0350,0.0150,10.900,9.4591e+04
0.0350,0.0150,11.100,1.3401e+05
0.0350,0.0150,11.300,1.0724e+05
0.0350,0.0150,11.500,1.4586e+05
0.0350,0.0150,11.700,1.5408e+05
0.0350,0.0150,11.900,1.1328e+05
0.0350,0.0150,12.100,1.0170e+05
-0.0350,-0.0250,5.700,5.2513e+04
-0.0350,-0.0250,5.500,2.9778e+04
-0.0350,-0.0250,5.300,1.9136e+04
-0.0350,-0.0250,5.100,3.7508e+04
-0.0350,-0.0250,4.900,1.2197e+04
-0.0350,-0.0250,4.700,1.6659e+04
-0.0350,-0.0250,4.500,1.8750e+04
-0.0350,-0.0250,4.300,2.6499e+04
-0.0150,0.0150,46.700,5.4149e+04
0.0350,-0.0050,32.100,7.8819e+04
0.0350,-0.0050,31.900,9.1937e+04
0.0350,-0.0050,31.700,8.4500e+04
0.0350,-0.0050,31.500,6.1733e+04
0.0350,-0.0050,31.300,5.0317e+04
0.0050,0.0450,12.300,8.7244e+03
-0.0350,-0.0250,23.500,3.7854e+04
0.0050,0.0450,12.100,5.3904e+03
-0.0350,-0.0250,23.300,4.5145e+04
0.0050,0.0450,11.900,2.0426e+04
-0.0350,-0.0250,23.100,2.9187e+04
0.0050,0.0450,11.700,8.1840e+03
-0.0350,-0.0250,22.900,1.7192e+04
0.0050,0.0450,11.500,1.0374e+04
-0.0350,-0.0250,22.700,4.0467e+04
0.0050,0.0450,11.300,1.5002e+04
-0.0350,-0.0250,22.500,2.8687e+04
0.0050,0.0450,11.100,2.8019e+04
-0.0350,-0.0250,22.300,4.6254e+04
0.0050,0.0450,10.900,2.4806e+04
-0.0350,-0.0250,22.100,3.0348e+04
0.0050,0.0450,10.700,1.3207e+04
-0.0350,-0.0250,21.900,3.9452e+04
0.0050,0.0450,10.500,1.3409e+04
-0.0350,-0.0250,21.700,4.4426e+04
0.0050,0.0450,10.300,1.1200e+04
-0.0350,-0.0250,21.500,3.6553e+04
0.0050,0.0450,10.100,1.8078e+04
-0.0350,-0.0250,21.300,6.1629e+04
0.0050,0.0450,9.900,3.1197e+04
-0.0350,-0.0250,21.100,2.9597e+04
-0.0150,-0.0350,39.500,2.8294e+04
0.0250,0.0350,28.300,9.8033e+03
-0.0150,-0.0350,39.700,7.9710e+03
0.0250,0.0350,28.500,1.2319e+04
-0.0150,-0.0350,39.900,3.1056e+03
0.0250,0.0350,28.700,1.2791e+04
0.0150,0.0350,26.500,5.9542e+04
0.0150,0.0350,26.300,4.5951e+04
0.0150,0.0350,26.100,5.3219e+04
0.0150,0.0350,25.900,7.1717e+04
0.0150,0.0350,25.700,8.3899e+04
0.0150,0.0350,25.500,7.6771e+04
0.0150,0.0350,25.300,1.0488e+05
0.0150,0.0350,25.100,7.5854e+04
0.0150,0.0350,24.900,9.6077e+04
0.0150,0.0350,24.700,1.1203e+05
-0.0150,-0.0250,46.100,6.0569e+03
-0.0150,-0.0250,45.900,1.0024e+04
-0.0150,-0.0250,45.700,1.5864e+04
-0.0150,-0.0250,45.500,6.6650e+03
-0.0150,-0.0250,45.300,1.2397e+04
-0.0150,-0.0250,45.100,1.1204e+04
-0.0150,-0.0250,44.900,4.5108e+04
-0.0150,-0.0250,44.700,2.2374e+04
-0.0150,-0.0250,44.500,1.1706e+04
-0.0150,-0.0250,44.300,1.1339e+04
-0.0150,-0.0250,44.100,7.4740e+03
-0.0150,-0.0250,43.900,1.0972e+04
-0.0150,-0.0250,43.700,2.2618e+04
0.0250,0.0450,32.300,4.1404e+03
-0.0150,-0.0250,43.500,1.5841e+04
0.0250,0.0450,32.100,9.7694e+03
-0.0150,-0.0250,43.300,4.7893e+04
-0.0050,0.0050,58.700,2.3175e+03
0.0250,-0.0250,10.900,1.6081e+05
-0.0050,0.0050,58.500,7.4935e+03
0.0250,-0.0250,10.700,1.7167e+05
-0.0050,0.0050,58.300,3.3861e+03
0.0250,-0.0250,10.500,1.5654e+05
-0.0050,0.0050,58.100,1.2303e+03
0.0250,-0.0250,10.300,9.8051e+04
-0.0050,0.0050,57.900,1.6428e+03
0.0250,-0.0250,10.100,1.0362e+05
-0.0050,0.0050,57.700,2.2351e+03
0.0250,-0.0250,9.900,1.6404e+05
-0.0050,0.0050,57.500,2.5670e+03
0.0250,-0.0250,9.700,1.3428e+05
-0.0050,0.0050,57.300,1.1679e+04
0.0250,-0.0250,9.500,1.1342e+05
-0.0050,0.0050,57.100,6.8270e+03
0.0250,-0.0250,9.300,1.5641e+05
0.0250,-0.0450,25.500,6.2511e+03
-0.0350,0.0250,0.100,9.2918e+03
-0.0350,0.0250,0.300,1.0567e+04
-0.0350,0.0250,0.500,8.2684e+03
-0.0350,0.0250,0.700,7.1683e+03
-0.0350,0.0250,0.900,7.1137e+03
-0.0350,0.0250,1.100,4.9961e+03
-0.0350,0.0250,1.300,1.5238e+04
-0.0350,0.0250,1.500,8.7520e+03
0.0050,0.0250,48.500,5.1705e+04
0.0350,-0.0050,0.700,9.7618e+04
-0.0350,-0.0350,20.700,2.4108e+03
0.0050,0.0350,9.500,2.2134e+05
-0.0350,-0.0350,20.500,1.7058e+03
0.0050,0.0350,9.300,2.3660e+05
0.0350,0.0050,30.500,9.3573e+04
0.0350,0.0050,30.700,8.5860e+04
0.0350,0.0050,30.900,1.1577e+05
0.0350,0.0050,31.100,5.9532e+04
0.0350,0.0050,31.300,5.3841e+04
0.0050,-0.0350,35.300,8.1922e+04
0.0350,0.0350,14.300,5.8926e+03
-0.0050,-0.0350,25.500,2.4353e+05
0.0350,0.0350,14.500,5.1013e+03
-0.0050,-0.0350,25.700,2.2223e+05
0.0350,0.0350,14.700,2.6353e+03
-0.0050,-0.0350,25.900,1.9391e+05
0.0350,0.0350,14.900,7.6554e+03
-0.0050,-0.0350,26.100,2.1152e+05
-0.0250,0.0150,43.900,2.6024e+04
-0.0250,0.0150,43.700,3.5815e+04
-0.0250,0.0150,43.500,6.8702e+04
-0.0250,0.0150,43.300,3.0708e+04
-0.0350,-0.0250,37.700,1.1459e+03
0.0050,0.0450,26.500,1.3990e+04
-0.0350,-0.0250,37.500,2.6807e+03
0.0050,0.0450,26.300,1.4907e+04
-0.0350,-0.0250,37.300,1.2190e+03
0.0050,0.0450,26.100,1.2589e+04
-0.0350,-0.0250,37.100,1.4420e+03
0.0050,0.0450,25.900,7.3965e+03
-0.0350,-0.0250,36.900,1.2238e+03
0.0050,0.0450,25.700,8.9520e+02
0.0050,0.0450,25.500,1.3733e+04
0.0050,0.0450,25.300,3.1800e+03
0.0050,0.0450,25.100,5.3526e+03
0.0050,0.0450,24.900,5.6898e+03
0.0050,0.0450,24.700,3.5965e+03
0.0050,0.0450,24.500,3.0284e+03
-0.0350,-0.0250,32.900,6.6384e+02
0.0050,0.0450,21.700,1.1864e+04
-0.0350,-0.0250,32.700,8.2798e+02
0.0050,0.0450,21.500,1.3838e+04
-0.0350,-0.0250,32.500,1.9967e+04
0.0050,0.0450,21.300,1.4058e+04
-0.0350,-0.0250,32.300,7.2999e+03
0.0050,0.0450,21.100,5.1887e+03
-0.0350,-0.0250,32.100,1.3572e+04
0.0050,0.0450,20.900,1.0609e+04
-0.0350,-0.0250,31.900,1.2258e+04
0.0050,0.0450,20.700,1.0341e+04
-0.0350,-0.0250,31.700,6.9527e+03
0.0050,0.0450,20.500,1.4696e+04
-0.0350,-0.0250,31.500,1.2326e+04
0.0050,0.0450,20.300,5.0305e+03
-0.0350,-0.0250,31.300,1.0141e+04
0.0050,0.0450,20.100,7.0149e+03
-0.0350,-0.0250,31.100,4.9646e+03
0.0050,0.0450,19.900,6.6554e+03
-0.0350,-0.0250,30.900,7.0828e+03
0.0050,0.0450,19.700,1.4368e+04
-0.0350,-0.0250,30.700,8.5920e+03
0.0050,0.0450,19.500,2.1788e+04
-0.0150,0.0350,14.700,1.0304e+05
-0.0050,0.0350,15.500,2.2043e+05
-0.0150,0.0150,46.500,7.8615e+04
-0.0150,0.0150,44.900,9.0359e+04
-0.0150,0.0150,44.700,1.1520e+05
-0.0150,0.0150,44.500,1.1330e+05
-0.0150,0.0150,44.300,1.0748e+05
-0.0150,0.0150,44.100,9.7742e+04
0.0350,-0.0050,26.500,2.4613e+05
0.0350,-0.0050,26.700,1.4591e+05
0.0250,-0.0150,39.900,1.2146e+05
0.0250,-0.0150,39.700,1.0188e+05
0.0250,-0.0150,39.500,1.2366e+05
0.0250,-0.0150,39.300,8.5656e+04
0.0250,-0.0150,39.100,7.3088e+04
0.0250,-0.0150,38.900,9.0949e+04
0.0250,-0.0150,38.700,8.7336e+04
0.0250,-0.0150,38.500,1.0318e+05
0.0250,-0.0150,38.300,9.7227e+04
0.0250,-0.0150,38.100,1.1475e+05
-0.0250,-0.0350,4.100,2.2049e+04
-0.0250,-0.0350,4.300,2.3979e+04
-0.0250,-0.0350,4.500,2.1275e+04
-0.0250,-0.0350,4.700,1.0898e+04
-0.0250,-0.0350,4.900,2.4250e+04
-0.0250,-0.0350,5.100,1.7777e+04
-0.0250,-0.0350,5.300,3.3553e+04
-0.0250,-0.0350,5.500,4.9329e+04
-0.0250,-0.0350,5.700,4.5561e+04
-0.0250,-0.0350,5.900,2.6825e+04
-0.0150,-0.0350,7.300,7.6128e+04
-0.0150,-0.0350,7.500,6.8518e+04
-0.0150,-0.0350,7.700,8.2629e+04
-0.0150,-0.0350,7.900,9.3573e+04
-0.0150,-0.0350,8.100,9.8586e+04
-0.0150,-0.0350,8.300,1.1754e+05
-0.0250,-0.0150,34.300,1.6811e+05
-0.0250,-0.0150,34.100,2.2860e+05
-0.0250,-0.0150,33.900,2.4509e+05
-0.0250,-0.0150,33.700,1.8776e+05
-0.0250,-0.0150,33.500,2.0551e+05
-0.0250,-0.0250,4.100,1.0709e+05
-0.0250,-0.0250,4.300,9.6940e+04
-0.0250,-0.0250,4.500,8.1804e+04
-0.0250,0.0250,37.300,4.6380e+04
-0.0250,0.0250,37.700,3.2289e+04
-0.0250,0.0250,37.500,3.9364e+04
-0.0250,0.0150,40.900,5.0770e+04
-0.0250,0.0150,40.700,6.1123e+04
-0.0250,0.0150,40.500,6.4842e+04
-0.0250,0.0150,40.300,4.6650e+04
-0.0250,0.0150,40.100,5.4440e+04
-0.0250,-0.0150,41.700,3.3867e+04
-0.0250,-0.0150,41.500,4.1337e+04
-0.0250,-0.0150,41.300,3.3718e+04
-0.0250,-0.0150,41.100,6.0052e+04
-0.0250,-0.0150,40.900,4.9030e+04
-0.0250,-0.0150,40.700,5.7846e+04
-0.0250,-0.0150,40.500,6.9182e+04
-0.0250,-0.0150,40.300,1.3393e+05
-0.0250,-0.0150,40.100,4.6754e+04
-0.0250,-0.0150,39.900,5.9962e+04
-0.0250,-0.0150,39.700,7.7012e+04
-0.0250,-0.0150,39.500,5.5736e+04
-0.0250,-0.0150,39.300,9.1837e+04
-0.0250,-0.0150,39.100,8.7668e+04
-0.0250,-0.0150,38.900,9.5684e+04
-0.0250,-0.0150,38.700,8.8245e+04
-0.0250,-0.0150,38.500,9.0733e+04
-0.0250,-0.0150,38.300,6.8893e+04
-0.0250,-0.0150,38.100,7.9695e+04
-0.0250,-0.0150,37.900,9.7773e+04
-0.0250,-0.0150,37.700,1.5170e+05
-0.0250,-0.0150,37.500,1.1197e+05
-0.0250,-0.0150,37.300,1.4070e+05
-0.0250,-0.0150,37.100,1.5276e+05
-0.0250,-0.0150,36.900,1.4705e+05
-0.0250,-0.0150,36.700,1.3550e+05
-0.0250,-0.0150,36.500,1.3798e+05
-0.0250,-0.0150,36.300,1.2969e+05
-0.0250,-0.0150,35.300,2.4879e+05
-0.0250,-0.0150,35.100,2.0357e+05
-0.0250,-0.0150,34.500,2.2318e+05
-0.0250,-0.0150,34.900,1.7651e+05
-0.0250,-0.0150,34.700,2.0005e+05
-0.0450,-0.0150,10.300,1.1417e+04
-0.0450,-0.0150,10.100,1.6721e+04
-0.0450,-0.0150,9.900,4.2673e+03
-0.0450,-0.0150,9.700,9.8269e+03
-0.0450,-0.0150,9.500,2.1713e+04
-0.0350,-0.0150,14.300,1.0230e+05
-0.0350,-0.0150,14.500,1.7959e+05
0.0050,0.0450,3.300,1.6329e+04
-0.0350,-0.0250,14.500,3.9960e+04
0.0050,0.0450,3.100,1.4136e+04
-0.0350,-0.0250,14.300,4.8921e+04
0.0050,0.0450,2.900,9.8837e+03
-0.0350,-0.0250,14.100,3.6948e+04
0.0050,0.0450,2.700,6.0469e+03
-0.0350,-0.0250,13.900,2.3428e+04
0.0050,0.0450,2.500,7.9601e+03
-0.0350,-0.0250,13.700,2.4849e+04
0.0450,-0.0050,15.300,1.2554e+04
0.0450,-0.0050,15.100,1.8136e+04
0.0450,-0.0050,14.900,3.0655e+04
0.0450,-0.0050,14.700,3.0173e+04
0.0450,-0.0050,14.500,2.6124e+04
0.0450,-0.0050,14.300,2.9510e+04
0.0450,-0.0050,14.100,3.5619e+04
0.0050,0.0150,56.900,6.4584e+02
0.0350,-0.0150,9.100,1.6564e+05
0.0050,0.0150,56.700,8.4614e+02
0.0350,-0.0150,8.900,1.5666e+05
0.0050,0.0150,56.500,8.7971e+02
0.0350,-0.0150,8.700,1.5693e+05
0.0050,0.0150,56.300,2.7325e+02
0.0350,-0.0150,8.500,1.6565e+05
0.0350,-0.0150,28.100,8.6565e+04
0.0350,-0.0150,27.900,7.4166e+04
0.0350,-0.0150,27.700,4.8199e+04
0.0350,-0.0150,27.500,8.4918e+04
0.0350,-0.0150,27.300,3.9438e+04
0.0350,-0.0150,27.100,4.0774e+04
0.0350,-0.0150,26.900,4.1125e+04
0.0350,-0.0150,26.700,7.2945e+04
0.0350,-0.0150,26.500,6.5735e+04
0.0350,-0.0150,26.300,6.7202e+04
0.0350,-0.0150,26.100,7.6218e+04
0.0350,-0.0150,25.900,5.0244e+04
0.0350,-0.0150,25.700,7.6991e+04
0.0350,-0.0150,25.500,5.8855e+04
0.0350,-0.0150,25.300,8.8586e+04
0.0350,-0.0150,25.100,5.8955e+04
0.0350,-0.0150,24.900,4.4299e+04
0.0350,-0.0150,24.700,5.8672e+04
0.0350,-0.0150,24.500,9.5007e+04
0.0350,-0.0150,24.300,6.5196e+04
0.0350,-0.0150,24.100,1.1407e+05
0.0350,-0.0150,23.900,8.7368e+04
-0.0250,-0.0250,0.100,3.0112e+04
-0.0250,-0.0250,0.300,3.7052e+04
0.0350,-0.0150,17.500,1.0311e+05
0.0350,-0.0150,18.100,1.6314e+05
0.0350,-0.0150,18.300,1.2713e+05
0.0350,-0.0150,18.500,1.3613e+05
0.0350,-0.0150,18.700,1.0152e+05
0.0350,-0.0150,18.900,1.9348e+05
0.0350,-0.0150,19.100,1.0351e+05
0.0350,-0.0150,19.300,1.0014e+05
0.0350,-0.0150,19.500,7.1378e+04
0.0350,-0.0150,19.700,1.4018e+05
0.0350,-0.0150,19.900,9.5540e+04
0.0350,-0.0150,20.100,1.1149e+05
0.0350,-0.0150,20.300,1.4398e+05
0.0350,-0.0150,20.500,1.4944e+05
0.0350,-0.0150,20.700,8.3769e+04
0.0350,-0.0150,21.500,8.9500e+04
0.0350,-0.0150,21.700,6.9613e+04
0.0350,-0.0150,21.900,8.0031e+04
0.0350,-0.0150,22.100,5.7061e+04
0.0350,-0.0150,22.300,5.4671e+04
0.0350,-0.0150,22.500,6.4261e+04
0.0350,-0.0150,22.700,9.6924e+04
0.0350,-0.0150,22.900,1.2937e+05
0.0350,-0.0150,23.100,9.4256e+04
0.0350,-0.0150,23.300,1.5157e+05
0.0350,-0.0150,23.500,1.6804e+05
0.0350,-0.0150,23.700,1.0592e+05
0.0350,-0.0050,22.900,1.5614e+05
0.0350,-0.0050,23.100,1.9500e+05
0.0350,-0.0050,23.300,1.7013e+05
0.0350,-0.0050,23.500,1.4160e+05
0.0350,-0.0050,23.700,1.3325e+05
0.0350,-0.0050,23.900,1.5926e+05
0.0350,-0.0050,24.100,1.2638e+05
0.0350,-0.0050,24.300,1.5410e+05
0.0350,-0.0050,24.500,1.5081e+05
0.0350,-0.0050,24.700,1.4354e+05
0.0350,-0.0050,24.900,1.7982e+05
0.0350,-0.0050,25.100,1.5290e+05
0.0350,-0.0050,25.300,1.3489e+05
0.0350,-0.0050,25.500,1.4155e+05
0.0350,-0.0050,25.700,1.7094e+05
0.0350,-0.0050,26.300,1.2724e+05
0.0350,-0.0050,26.100,1.4229e+05
0.0350,-0.0050,25.900,1.0129e+05
0.0250,0.0150,39.500,1.0040e+05
0.0250,0.0150,39.300,5.6212e+04
-0.0350,-0.0050,13.700,2.3107e+05
-0.0350,-0.0050,13.900,2.7002e+05
-0.0350,-0.0050,14.100,2.2432e+05
-0.0350,-0.0050,14.300,1.7532e+05
-0.0350,-0.0050,16.100,2.1070e+05
-0.0350,-0.0050,16.300,1.8820e+05
-0.0350,-0.0050,16.500,1.8491e+05
-0.0350,-0.0050,16.700,1.9343e+05
-0.0350,-0.0050,16.900,2.0563e+05
-0.0350,-0.0050,17.100,1.7927e+05
-0.0350,-0.0050,17.300,1.7444e+05
-0.0350,-0.0050,17.500,1.7183e+05
-0.0350,-0.0050,17.700,1.7980e+05
0.0250,-0.0150,43.700,2.4745e+04
0.0250,-0.0150,43.500,2.2591e+04
0.0250,-0.0150,43.300,1.6999e+04
0.0250,-0.0150,43.100,1.4460e+04
0.0250,-0.0150,42.900,1.8773e+04
0.0250,-0.0150,42.700,3.8672e+04
0.0250,-0.0150,42.500,4.6024e+04
0.0250,-0.0150,42.300,9.5175e+04
0.0250,-0.0150,42.100,3.6141e+04
0.0250,-0.0150,41.900,5.7777e+04
0.0250,-0.0150,41.700,9.1711e+04
0.0250,-0.0150,41.500,4.7060e+04
0.0250,-0.0150,41.300,5.5451e+04
0.0250,-0.0150,41.100,5.3295e+04
0.0250,-0.0150,40.900,1.3986e+05
0.0250,-0.0150,40.700,8.8504e+04
0.0250,-0.0150,40.500,7.9220e+04
0.0250,-0.0150,40.300,1.2188e+05
0.0250,-0.0150,40.100,7.4983e+04
-0.0150,0.0350,4.300,5.5149e+04
-0.0150,0.0350,4.500,5.8871e+04
0.0050,0.0150,57.100,5.3121e+02
0.0350,-0.0150,9.300,1.5962e+05
0.0050,0.0150,57.300,3.0322e+02
0.0350,-0.0150,9.500,1.0658e+05
0.0050,0.0150,57.500,4.2863e+02
0.0350,-0.0150,9.700,1.0323e+05
0.0050,0.0150,57.700,7.4203e+02
0.0350,-0.0150,9.900,1.3181e+05
0.0050,0.0150,57.900,1.4149e+04
0.0350,-0.0150,10.100,1.1401e+05
0.0050,0.0150,58.100,1.7086e+03
0.0350,-0.0150,10.300,9.6565e+04
0.0050,0.0150,58.300,1.3589e+03
0.0350,-0.0150,10.500,9.9569e+04
0.0050,0.0150,58.500,1.8659e+03
0.0350,-0.0150,10.700,1.1830e+05
0.0350,-0.0150,12.300,9.6047e+04
0.0350,-0.0150,12.500,1.6599e+05
0.0350,-0.0150,12.700,1.6051e+05
0.0350,-0.0150,12.900,1.9101e+05
0.0350,-0.0150,13.100,1.5800e+05
0.0350,-0.0150,13.300,1.3749e+05
0.0350,-0.0150,13.500,1.5539e+05
0.0350,-0.0150,13.700,1.6173e+05
0.0350,-0.0150,13.900,1.4954e+05
0.0350,-0.0150,14.100,1.2874e+05
0.0350,-0.0150,14.300,1.1341e+05
0.0350,-0.0150,14.500,1.4721e+05
0.0350,-0.0150,14.700,1.5589e+05
0.0350,-0.0150,14.900,1.4500e+05
0.0350,-0.0150,15.100,1.7587e+05
0.0350,-0.0150,15.300,2.0103e+05
0.0350,-0.0150,15.500,1.8971e+05
0.0350,-0.0150,15.700,1.6027e+05
0.0350,-0.0150,15.900,1.4361e+05
0.0350,-0.0150,16.100,1.0068e+05
0.0350,-0.0150,16.300,1.4797e+05
0.0350,-0.0150,16.500,1.3449e+05
0.0350,-0.0150,16.700,1.2917e+05
0.0350,-0.0150,16.900,1.4992e+05
0.0350,-0.0150,17.100,1.3385e+05
0.0350,-0.0150,17.300,1.2152e+05
0.0050,0.0150,55.700,4.0613e+02
0.0350,-0.0150,7.900,1.7163e+05
0.0050,0.0150,55.500,2.0106e+02
0.0350,-0.0150,7.700,1.0534e+05
-0.0250,0.0250,33.500,7.6220e+04
-0.0250,0.0250,33.300,8.0895e+04
-0.0250,0.0250,33.100,8.9588e+04
-0.0250,0.0250,32.900,5.4724e+04
-0.0250,0.0250,32.700,6.5314e+04
-0.0250,0.0250,32.500,7.1242e+04
-0.0250,0.0250,32.300,5.7192e+04
-0.0250,0.0250,32.100,5.1228e+04
-0.0250,0.0250,31.900,6.7030e+04
-0.0250,0.0250,31.700,5.4458e+04
-0.0250,0.0250,31.500,7.3310e+04
-0.0250,0.0250,31.300,7.8859e+04
-0.0250,0.0250,31.100,5.2280e+04
-0.0250,0.0250,29.700,1.0001e+05
-0.0250,0.0250,29.500,8.8628e+04
-0.0250,0.0250,29.300,9.5916e+04
0.0350,0.0150,31.300,2.0406e+04
0.0350,0.0150,31.100,4.6176e+04
-0.0350,-0.0050,31.100,8.8898e+04
0.0150,0.0250,34.900,2.1939e+05
0.0150,0.0250,34.700,2.1093e+05
0.0150,0.0250,34.500,1.9200e+05
0.0150,0.0250,34.300,2.3571e+05
-0.0150,-0.0450,33.100,1.7552e+03
0.0250,0.0250,21.900,1.5935e+05
-0.0250,0.0250,24.300,1.6449e+05
0.0250,0.0450,23.900,1.8060e+04
-0.0150,-0.0250,35.100,2.2355e+05
0.0250,0.0450,23.700,3.8088e+03
-0.0150,-0.0250,34.900,1.6222e+05
0.0150,0.0350,5.500,9.6244e+04
-0.0250,-0.0350,16.700,3.2116e+04
0.0150,0.0350,5.300,1.4840e+05
-0.0250,-0.0350,16.500,4.2672e+04
0.0150,0.0350,5.100,1.2757e+05
-0.0250,-0.0350,16.300,3.7267e+04
0.0150,0.0350,4.100,7.1476e+04
